B11AY,406523,286448,
B11BA,406875,286393,
B11BB,406610,286987,
B11BD,406689,286781,
B11BE,406770,286630,
B11BL,406779,286550,
B11BN,406828,286519,
B11BT,406875,286393,
B11BX,407279,288677,
B11BY,406875,286393,
B11DA,406920,286277,
B11DB,406876,286153,
B11DD,406945,286218,
B11DH,406770,286103,
B11DR,406788,286239,
B11DW,406827,286134,
B11EG,406915,286326,
B11EQ,406914,286320,
B11FD,406234,286311,
B11FF,406234,286311,
B11FU,406529,286693,
B11HH,406443,286618,
B11HL,406652,286423,
B11HN,406679,286355,
B11HP,406692,286255,
B11HQ,406419,286758,
B11HR,406692,286255,
B11JG,406594,286326,
B11JL,406558,286245,
B11JR,406532,286198,
B11JW,406376,286129,
B11JX,406423,286162,
B11JY,406363,286172,
B11LA,406552,286306,
B11LB,406415,286283,
B11LE,406598,286241,
B11LJ,406489,286282,
B11LN,406764,286406,
B11LP,406489,286282,
B11LR,406640,286232,
B11LS,406755,286522,
B11LT,406836,286425,
B11LW,406780,286494,
B11LX,406695,286498,
B11LY,406780,286494,
B11NB,406648,286175,
B11NG,406735,286223,
B11NH,406764,286215,
B11NN,406360,286293,
B11NQ,406744,286229,
B11NS,406708,286183,
B11NX,406659,286136,
B11PE,406635,286079,
B11PP,406413,286330,
B11PQ,406413,286330,
B11PR,406413,286330,
B11PT,406413,286330,
B11PU,406778,286583,
B11PW,406229,286378,
B11QF,407279,288677,
B11QG,406651,286448,
B11QH,406612,286432,
B11QJ,406611,286386,
B11QL,406679,286355,
B11QP,406591,286203,
B11QU,406654,286312,
B11RB,406495,286448,
B11RD,406616,286485,
B11RE,406587,286466,
B11RF,406523,286448,
B11RG,406495,286448,
B11RH,406580,286388,
B11RL,406471,286370,
B11RN,406413,286330,
B11RQ,406471,286370,
B11RR,406580,286388,
B11RS,406527,286358,
B11RT,406523,286448,
B11RY,406414,286282,
B11SA,406478,286233,
B11SB,406388,286233,
B11SE,406537,286425,
B11SF,406429,286219,
B11SG,406266,286340,
B11SJ,406132,286241,
B11SL,406368,286380,
B11SN,406378,286398,
B11SR,406365,286418,
B11SW,406342,286394,
B11SY,406349,286440,
B11SZ,406324,286423,
B11TA,406601,286718,
B11TB,406447,286530,
B11TF,406573,286590,
B11TH,406447,286530,
B11TJ,406271,286366,
B11TS,406447,286530,
B11TT,406467,286728,
B11TW,406447,286530,
B11TX,406324,286338,
B11UB,406791,286322,
B11UD,406791,286322,
B11UE,406791,286322,
B11UF,406791,286322,
B11UG,406833,286252,
B11UH,406833,286252,
B11UJ,406833,286252,
B11UP,406573,286590,
B11UQ,406833,286252,
B11XL,406523,286448,
B11ZQ,407279,288677,
B12AA,405876,286892,
B12AB,407279,288677,
B12AF,406644,286766,
B12AH,406644,286766,
B12AJ,406620,286764,
B12AN,406016,286967,
B12AP,406683,286767,
B12AU,406101,287059,
B12AW,406097,287091,
B12BJ,406589,286759,
B12DJ,406035,286562,
B12DR,406322,286724,
B12DS,406173,286653,
B12DT,406429,286962,
B12DY,406164,286702,
B12EA,406156,286775,
B12EJ,406081,287037,
B12EL,406056,287074,
B12EP,406263,286842,
B12HF,406139,286592,
B12HG,406062,286508,
B12HJ,406037,286562,
B12HL,406073,286697,
B12HP,406121,286648,
B12HQ,406107,286540,
B12HR,405982,286555,
B12HS,405994,286619,
B12HT,405977,286490,
B12HW,405870,286559,
B12HX,407279,288677,
B12HZ,405924,286719,
B12JB,405966,286681,
B12JF,405902,286686,
B12JJ,407279,288677,
B12JP,406187,286533,
B12JQ,405924,286719,
B12JR,406404,286456,
B12JS,406340,286580,
B12JT,406173,286621,
B12JU,406208,286561,
B12JX,406292,286478,
B12JZ,406258,286678,
B12LA,407279,288677,
B12LB,406263,286446,
B12LF,406234,286437,
B12LG,405924,286719,
B12LH,406194,286378,
B12LJ,406122,286463,
B12LL,406173,286412,
B12LP,405936,286542,
B12LS,406122,286463,
B12NB,406302,286997,
B12ND,406377,286911,
B12NH,406262,286994,
B12NJ,406195,286967,
B12NN,406136,286927,
B12NP,405987,286879,
B12NR,406308,286859,
B12NT,406036,286903,
B12NU,406042,286921,
B12NW,406084,286905,
B12NX,405978,286832,
B12PJ,405756,287019,
B12PL,405710,287143,
B12PN,405702,287193,
B12PP,405623,287134,
B12PR,405625,287070,
B12PS,405582,287106,
B12PT,405509,287057,
B12PU,405495,287093,
B12PW,405702,287193,
B12PX,405447,287165,
B12PY,405384,287154,
B12PZ,405479,287304,
B12QA,405553,287209,
B12QB,405491,287200,
B12QD,405607,287268,
B12QL,405589,287255,
B12QQ,405601,287218,
B12QZ,407279,288677,
B12RA,405986,286999,
B12RR,406116,287073,
B12RT,405995,287065,
B12RU,406166,287044,
B12RX,405967,287033,
B12SG,406348,286297,
B12SL,405902,287024,
B12SN,406015,287124,
B12SS,405653,287258,
B12ST,405650,287222,
B12SW,405944,287115,
B12TJ,405356,287272,
B12TL,405480,287331,
B12TZ,405951,286586,
B12UH,405511,287342,
B12UJ,405554,287352,
B12UL,405554,287352,
B12UN,405556,287283,
B12WZ,407279,288677,
B13AA,405912,287364,
B13AG,405856,287442,
B13AJ,405934,287517,
B13AL,405843,287564,
B13AP,405914,287454,
B13AQ,405891,287487,
B13AR,405843,287564,
B13AS,405798,287558,
B13AW,405913,287580,
B13AX,405753,287574,
B13AY,405794,287602,
B13BD,406098,287516,
B13BE,405763,287583,
B13BF,405812,287542,
B13BG,405735,287549,
B13BH,405758,287530,
B13BJ,405790,287505,
B13BP,405979,287235,
B13BQ,405844,287496,
B13BS,405824,287474,
B13DA,405928,287205,
B13DB,405913,287241,
B13DD,405900,287305,
B13DH,405827,287358,
B13DN,405812,287504,
B13DP,405930,287330,
B13DQ,405721,287497,
B13DS,406050,287126,
B13DT,405952,287253,
B13DU,405721,287497,
B13DW,405721,287497,
B13DX,405721,287497,
B13EA,406019,287447,
B13ED,405928,287440,
B13EE,405969,287529,
B13EF,405987,287473,
B13EG,405877,287572,
B13EL,405956,287475,
B13EN,405993,287604,
B13EP,406025,287493,
B13ES,405884,287538,
B13HE,406116,287450,
B13HH,406067,287623,
B13HN,406023,287587,
B13HQ,407279,288677,
B13HR,406062,287508,
B13HS,406085,287436,
B13JA,406163,287270,
B13JG,406143,287332,
B13JH,406152,287300,
B13JN,406119,287281,
B13JP,406169,287216,
B13JR,406236,287393,
B13LA,406196,287353,
B13LD,405990,287396,
B13LE,406060,287336,
B13LR,405980,287315,
B13LZ,406098,287528,
B13ND,406182,287480,
B13NJ,406232,287579,
B13NL,406207,287542,
B13NN,406207,287542,
B13NS,406264,287627,
B13NT,406254,287606,
B13NU,406155,287569,
B13NZ,406180,287607,
B13PA,406106,287616,
B13PB,406124,287583,
B13PE,406137,287437,
B13PJ,407279,288677,
B13PP,407279,288677,
B13QH,406032,287188,
B13QJ,406119,287193,
B13QQ,406181,287105,
B13RA,405953,287192,
B13RB,405712,287358,
B13RH,405639,287312,
B13RJ,405905,287124,
B13XX,406233,287151,
B13ZZ,406233,287151,
B100AB,408586,285860,
B100AD,408676,285697,
B100AE,409360,285358,
B100AL,409050,285764,
B100AR,409583,285278,
B100AU,409513,285318,
B100AX,409304,285515,
B100BA,409156,285577,
B100BB,409004,285683,
B100BD,408819,285900,
B100BE,409008,285725,
B100BG,408889,286136,
B100BH,408883,286071,
B100BJ,408877,286010,
B100BL,409001,286082,
B100BN,408869,285925,
B100BP,408992,285795,
B100BS,409455,285472,
B100BT,408783,285794,
B100BU,409609,285348,
B100BW,408783,285794,
B100BX,409512,285348,
B100BY,409550,285379,
B100BZ,409629,285380,
B100DB,409478,285394,
B100DE,409174,285614,
B100DF,409436,285410,
B100DG,409407,285530,
B100DP,409678,285369,
B100DX,409714,285335,
B100DY,409252,285626,
B100DZ,409199,285658,
B100EA,408898,286060,
B100EB,408924,285974,
B100ED,409837,285486,
B100EE,409863,285457,
B100EF,409989,285537,
B100EG,409771,285270,
B100EH,409957,285018,
B100EN,409884,285048,
B100EP,410098,284896,
B100EQ,409861,285148,
B100ER,410156,284828,
B100EU,410293,284789,
B100EW,409808,285149,
B100EX,410108,285025,
B100HA,410209,285177,
B100HB,410293,285315,
B100HH,410788,285148,
B100HJ,410614,285052,
B100HR,410410,284808,
B100HT,410549,285296,
B100HU,410505,285232,
B100HX,410367,285023,
B100HY,410265,284869,
B100HZ,410242,284882,
B100JA,410333,285030,
B100JB,410451,285210,
B100JD,410489,285348,
B100JE,410390,285237,
B100JF,410284,285077,
B100JG,410192,284935,
B100JH,410258,285091,
B100JJ,410357,285249,
B100JL,410395,285388,
B100JQ,410173,284958,
B100JS,409735,285711,
B100JT,409736,285630,
B100JU,409709,285507,
B100JX,409655,285498,
B100JY,409641,285473,
B100JZ,409621,285502,
B100LA,409530,285536,
B100LB,409447,285580,
B100LD,409541,285451,
B100LE,409602,285460,
B100LF,409431,285523,
B100LG,409744,285501,
B100LH,409820,285530,
B100LJ,409799,285626,
B100LL,409905,285618,
B100LP,410015,285556,
B100ND,409381,285665,
B100NJ,408940,286042,
B100NL,409107,285785,
B100NN,409253,285647,
B100NP,409438,285710,
B100NR,409407,285850,
B100NY,408993,286017,
B100NZ,408993,286017,
B100PB,409233,285962,
B100PD,408720,286067,
B100PG,409212,285881,
B100PJ,409049,286037,
B100PL,408985,286185,
B100PP,409269,285784,
B100PQ,409158,285765,
B100PR,409197,285819,
B100QA,409104,285659,
B100QH,409359,285918,
B100QJ,409337,285787,
B100QP,409196,285988,
B100QQ,409250,285714,
B100QS,409138,286028,
B100QT,409038,286178,
B100RA,409138,286081,
B100RH,408830,286193,
B100RJ,408728,286131,
B100RL,408799,286095,
B100RU,408477,286073,
B100RX,408475,286108,
B100SA,408446,286184,
B100SE,408722,286198,
