LA11AA,347467,461653,
LA11AB,347440,461630,
LA11AD,347260,462333,
LA11AE,347452,461521,
LA11AF,347971,461546,
LA11AG,347958,461495,
LA11AH,347526,462029,
LA11AJ,347445,461674,
LA11AL,347641,461641,
LA11AN,347644,461334,
LA11AP,347195,462306,
LA11AQ,347694,461278,
LA11AR,347684,461303,
LA11AS,347822,461940,
LA11AT,347938,461429,
LA11AU,347891,461370,
LA11AW,347661,461862,
LA11AY,347620,462049,
LA11AZ,347550,461200,
LA11BA,347417,461338,
LA11BB,348171,462370,
LA11BD,347712,461642,
LA11BE,347329,461564,
LA11BF,347502,461016,
LA11BJ,347867,461420,
LA11BL,347577,462004,
LA11BN,347586,461972,
LA11BP,347608,461972,
LA11BS,348066,462294,
LA11BU,347483,461796,
LA11BW,347655,461323,
LA11BX,347687,461330,
LA11BY,347675,461391,
LA11BZ,347513,461912,
LA11DB,347916,462021,
LA11DD,347926,462010,
LA11DF,348031,462059,
LA11DG,348037,462130,
LA11DL,348189,462291,
LA11DN,348138,462193,
LA11DQ,347984,462135,
LA11DR,348179,462074,
LA11DT,347977,462027,
LA11DU,348154,462115,
LA11DW,348144,462137,
LA11DX,348182,462125,
LA11DY,348224,462134,
LA11DZ,348211,462183,
LA11EA,348212,462199,
LA11EB,348260,462205,
LA11EE,347576,461926,
LA11EG,347583,461788,
LA11EJ,348252,462240,
LA11EQ,347486,461953,
LA11ER,347547,461794,
LA11ES,347545,461785,
LA11ET,347541,461851,
LA11EW,347560,461786,
LA11EX,347520,461778,
LA11EZ,347579,461883,
LA11FB,347353,461150,
LA11FD,348107,462042,
LA11GA,347416,462188,
LA11GE,348211,462021,
LA11GX,347972,461699,
LA11HD,347673,461967,
LA11HF,347691,461999,
LA11HG,347486,461953,
LA11HH,347739,461954,
LA11HJ,347660,462002,
LA11HL,347440,462140,
LA11HN,347457,462122,
LA11HP,347491,461719,
LA11HS,347538,461727,
LA11HT,347666,461728,
LA11HW,347409,462200,
LA11HX,347679,461732,
LA11HY,347618,461769,
LA11HZ,347658,461700,
LA11JF,347651,461665,
LA11JG,347555,461702,
LA11JH,347588,461705,
LA11JL,347573,461671,
LA11JN,347542,461669,
LA11JQ,347610,461692,
LA11JT,347663,461661,
LA11JW,347486,461953,
LA11JY,347571,461590,
LA11JZ,347550,461540,
LA11LA,347508,461524,
LA11LB,347467,461653,
LA11LD,347461,461478,
LA11LE,347581,461566,
LA11LF,347546,461689,
LA11LG,347546,461612,
LA11LH,347655,461835,
LA11LN,347467,461653,
LA11LP,347712,461792,
LA11LR,347721,461835,
LA11LT,347721,461830,
LA11LU,347748,461827,
LA11LW,347628,461388,
LA11LY,347750,461755,
LA11LZ,347715,461761,
LA11NA,347756,461943,
LA11NB,347773,461728,
LA11ND,347764,461760,
LA11NE,347813,461763,
LA11NF,347782,461734,
LA11NG,347837,461681,
LA11NH,347812,461842,
LA11NJ,347855,461799,
LA11NL,347876,461824,
LA11NN,347855,461852,
LA11NP,347769,461807,
LA11NQ,347860,461711,
LA11NR,347805,461851,
LA11NS,347898,461967,
LA11NW,347948,461945,
LA11NX,347874,461868,
LA11NY,347834,461918,
LA11NZ,347747,461900,
LA11PA,347756,461874,
LA11PB,347736,461866,
LA11PD,347711,461842,
LA11PJ,347864,461553,
LA11PL,347830,461620,
LA11PN,347900,461585,
LA11PP,347907,461632,
LA11PQ,347874,461703,
LA11PR,347802,461635,
LA11PT,347992,461581,
LA11PU,347966,461583,
LA11PW,347880,461680,
LA11PX,347939,461677,
LA11PZ,347889,461741,
LA11QD,347961,461740,
LA11QE,347934,461758,
LA11QF,347938,461702,
LA11QH,348034,461738,
LA11QL,347993,461820,
LA11QN,348080,461935,
LA11QR,347467,461653,
LA11QS,348037,461979,
LA11QU,348126,462011,
LA11QW,347956,461868,
LA11QX,348125,461955,
LA11QY,348108,461931,
LA11QZ,348166,461988,
LA11RB,347388,462238,
LA11RD,347298,462318,
LA11RE,347608,461529,
LA11RF,347619,461313,
LA11RG,347912,461731,
LA11RH,347670,461455,
LA11RJ,347690,461368,
LA11RL,347879,461738,
LA11RN,347603,461462,
LA11RP,347650,461436,
LA11RQ,347668,461511,
LA11RR,347926,461736,
LA11RS,347617,461367,
LA11RT,347560,461343,
LA11RU,347565,461364,
LA11RW,347940,461719,
LA11RX,347615,461278,
LA11RY,347642,461238,
LA11SA,347211,462340,
LA11SB,347553,461343,
LA11SD,347525,461313,
LA11SE,347489,461338,
LA11SF,347497,461382,
LA11SG,347443,461273,
LA11SH,347430,461071,
LA11SJ,347394,461012,
LA11SL,347377,461047,
LA11SN,347864,461553,
LA11SQ,347435,461166,
LA11SR,347478,461125,
LA11SS,347482,461087,
LA11ST,347479,461075,
LA11SU,347664,461156,
LA11SW,347328,461100,
LA11SX,347522,461129,
LA11SY,347491,461184,
LA11SZ,347521,461263,
LA11TD,347444,461902,
LA11TE,347455,461577,
LA11TG,347493,461560,
LA11TH,347417,461709,
LA11TJ,347357,461653,
LA11TL,347213,461866,
LA11TN,347398,461619,
LA11TP,347414,461273,
LA11TQ,347418,461667,
LA11TR,347354,461243,
LA11TS,347329,461395,
LA11TT,347324,461492,
LA11TW,347387,461443,
LA11TX,347298,461681,
LA11UA,347735,461665,
LA11UB,347299,461369,
LA11UD,347739,461535,
LA11UE,347732,461594,
LA11UF,347285,461608,
LA11UG,347760,461675,
LA11UH,347803,461655,
LA11UJ,347538,461136,
LA11UL,347286,461572,
LA11UN,347309,461626,
LA11UP,347696,461646,
LA11UQ,347293,461496,
LA11UR,347793,461583,
LA11UU,347795,461559,
LA11UW,347789,461636,
LA11UX,348895,461318,
LA11UZ,347486,461953,
LA11WA,347278,461775,
LA11WB,347603,461110,
LA11WD,347900,461578,
LA11WF,347453,461844,
LA11WG,347467,461653,
LA11WT,347672,461777,
LA11XB,347408,461968,
LA11XD,347667,461563,
LA11XF,347716,461524,
LA11XL,347648,461563,
LA11XN,347732,461404,
LA11XP,347751,461356,
LA11XQ,347757,461506,
LA11XT,347713,461322,
LA11XU,347812,461395,
LA11XX,347809,461427,
LA11XZ,347887,461467,
LA11YB,347796,461465,
LA11YD,347814,461499,
LA11YE,347742,461404,
LA11YF,347822,461509,
LA11YG,347363,461764,
LA11YH,347255,461904,
LA11YJ,347312,461858,
LA11YN,347453,461771,
LA11YP,347454,461835,
LA11YQ,347347,461766,
LA11YR,347471,461851,
LA11YS,347478,461838,
LA11YX,347440,461861,
LA11YY,347432,461903,
LA11YZ,347377,461974,
LA12AA,347847,462390,
LA12AB,347863,462366,
LA12AD,347796,462280,
LA12AE,347703,462239,
LA12AF,347757,462300,
LA12AG,347689,462224,
LA12AH,347657,462230,
LA12AJ,347759,462326,
LA12AL,347748,462449,
LA12AN,347789,462428,
LA12AP,347741,462538,
LA12AQ,347660,462187,
LA12AR,347854,462452,
LA12AS,347822,462509,
LA12AT,347804,462412,
LA12AW,347787,462434,
LA12AX,347908,462544,
LA12AY,347934,462755,
LA12AZ,347946,462534,
LA12BA,347960,462578,
LA12BB,347970,462609,
LA12BD,347975,462641,
LA12BE,347978,462679,
LA12BF,347539,462356,
LA12BG,347977,462717,
LA12BH,347982,462840,
LA12BJ,347822,462828,
LA12BN,347704,462815,
LA12BP,347813,462876,
LA12BQ,347974,462759,
LA12BS,347914,462884,
LA12BT,347936,462854,
LA12BU,347827,462897,
LA12BW,347805,462854,
LA12BX,347855,462921,
LA12BY,347938,462984,
LA12BZ,347892,462982,
LA12DA,347806,462964,
LA12DB,347869,462941,
LA12DD,347966,462951,
LA12DE,347938,463074,
LA12DF,347899,463072,
LA12DG,347854,463091,
LA12DH,347974,463044,
LA12DJ,347829,463275,
LA12DN,347791,463078,
LA12DP,347931,463238,
LA12DQ,347904,463210,
LA12DR,347972,463248,
LA12DS,347920,463142,
LA12DT,347869,463016,
LA12DU,347747,462922,
LA12DW,347852,463257,
LA12DX,347870,463140,
LA12DY,347876,463180,
LA12EA,347996,463215,
LA12EB,347959,463197,
LA12ED,347993,463361,
LA12EE,347943,463326,
LA12EF,347998,463440,
LA12EG,348058,463547,
LA12EH,348173,463912,
LA12EJ,348082,463873,
LA12EL,348188,463932,
LA12EN,348171,463869,
LA12EP,348017,463843,
LA12EQ,348038,463695,
LA12ER,347914,463763,
LA12ES,347846,463873,
LA12ET,347826,463870,
LA12EW,347994,463743,
LA12EY,347811,463802,
LA12EZ,347717,463841,
LA12GA,347467,461653,
LA12HA,347763,463618,
LA12HB,347767,463670,
LA12HD,347852,463638,
LA12HE,347957,463635,
LA12HF,348044,463621,
LA12HG,347983,463719,
LA12HH,347741,463716,
LA12HJ,347704,463674,
LA12HL,347637,463649,
LA12HN,347684,463584,
LA12HP,347396,463601,
LA12HQ,347894,463666,
LA12HR,347760,463244,
LA12HS,347329,463609,
LA12HT,347635,463073,
LA12HU,347678,463153,
LA12HW,347764,463575,
LA12HX,347637,463133,
LA12HY,347700,463381,
LA12HZ,347748,463481,
LA12JA,347723,463392,
LA12JB,347815,463380,
LA12JD,347833,463484,
LA12JE,347742,463504,
LA12JF,347600,463542,
LA12JG,347673,463511,
LA12JH,347657,463339,
LA12JJ,347633,463428,
LA12JL,347493,463302,
LA12JN,347478,463274,
LA12JP,347276,463436,
LA12JQ,347528,463515,
LA12JR,347176,463518,
LA12JS,347203,463680,
LA12JT,347073,463664,
LA12JU,346993,463702,
LA12JW,347331,463404,
LA12JX,347092,463741,
LA12JY,347608,463579,
LA12JZ,347547,463616,
LA12LA,347518,463571,
LA12LB,347448,463598,
LA12LD,347605,463658,
LA12LG,347634,462904,
LA12LH,347513,462909,
LA12LJ,347563,462856,
LA12LL,347639,462763,
LA12LN,347555,462647,
LA12LP,347378,462914,
LA12LQ,347495,462938,
LA12LR,347157,463013,
LA12LS,347252,463051,
LA12LT,347211,463066,
LA12LU,347370,462994,
LA12LW,347405,462819,
LA12LX,347564,462981,
LA12LY,347441,463050,
LA12LZ,347333,463132,
LA12NA,347366,463051,
LA12NB,347428,463204,
LA12ND,347543,463140,
LA12NE,347488,463169,
LA12NF,347514,463197,
LA12NG,347570,463131,
LA12NH,347594,463230,
LA12NN,347143,463070,
LA12NP,347215,463124,
LA12NQ,347569,463058,
LA12NR,347266,463235,
LA12NS,347301,463139,
LA12NT,347327,463207,
LA12NU,347159,463212,
LA12NW,347136,463095,
LA12NX,347244,463312,
LA12NY,347164,463325,
LA12NZ,347127,463254,
LA12PA,347033,463214,
LA12PB,347067,463339,
LA12PD,347113,463271,
LA12PE,346988,463363,
LA12PF,347047,463421,
LA12PG,347033,463374,
LA12PH,347105,463477,
LA12PJ,346958,463526,
LA12PL,346961,463584,
LA12PN,347052,463629,
LA12PP,347250,463372,
LA12PQ,347129,463394,
LA12PT,346735,462885,
LA12PU,346653,462970,
LA12PW,347140,463590,
LA12PX,346698,462895,
LA12PY,346714,462979,
LA12PZ,346730,462814,
LA12QA,346688,462814,
LA12QB,346713,462786,
LA12QD,346777,462656,
LA12QE,346717,462719,
LA12QF,346806,462540,
LA12QG,346915,462550,
LA12QH,347065,462618,
LA12QJ,347088,462569,
LA12QL,347118,462617,
LA12QN,347055,462677,
LA12QP,347077,462759,
LA12QQ,347096,462552,
LA12QR,347093,462788,
LA12QS,347008,462618,
LA12QT,346974,462583,
LA12QU,346974,462668,
LA12QW,347060,462737,
LA12QX,346947,462719,
LA12QY,346956,462795,
LA12QZ,347003,462930,
LA12RA,347041,462932,
LA12RB,347088,462833,
LA12RD,347080,462874,
LA12RE,347068,462927,
LA12RF,347041,462976,
LA12RG,347022,463008,
LA12RH,347051,462982,
LA12RJ,346872,462977,
LA12RL,346869,462576,
LA12RN,346853,462668,
LA12RP,346587,462901,
LA12RQ,347020,463031,
LA12RR,346627,462715,
LA12RS,346680,462536,
LA12RT,346709,462580,
LA12RW,348068,463772,
LA12RX,347436,462438,
LA12SB,346688,463001,
LA12SD,346772,463062,
LA12SE,346900,463117,
LA12SF,346905,463269,
LA12SG,346907,463381,
LA12SH,346844,463288,
LA12SJ,346825,463364,
LA12SL,346818,463413,
LA12SN,346985,463185,
LA12SP,346839,463215,
LA12SQ,346750,463175,
LA12TA,346666,463160,
LA12TB,346664,463106,
LA12TD,346576,463045,
LA12TE,346510,463125,
LA12TF,346539,463164,
LA12TH,348187,463799,
LA12TJ,348298,463905,
LA12TL,348112,463650,
LA12TQ,348291,463857,
LA12TT,346438,463183,
LA12TU,346253,463276,
LA12TX,346182,463484,
LA12TY,346016,463282,
LA12TZ,346173,463299,
LA12UA,346484,463044,
LA12UB,346346,463141,
LA12UE,346930,462574,
LA12UF,346907,462635,
LA12UG,346885,462610,
LA12UQ,346885,462663,
LA12UT,347847,462802,
LA12XD,347467,461653,
LA13AA,348467,460577,
LA13AB,348662,460671,
LA13AD,348487,460555,
LA13AE,348494,460518,
LA13AH,347989,460967,
LA13AJ,348032,461021,
LA13AL,348078,461017,
LA13AN,348108,460987,
LA13AP,348134,461126,
LA13AQ,347948,461113,
LA13AR,348149,460990,
LA13AS,348272,460978,
LA13AT,348366,460964,
LA13AU,348295,460992,
LA13AW,348106,461082,
LA13AX,348293,461016,
LA13AY,348306,461029,
LA13AZ,348296,461085,
LA13BA,348359,461090,
LA13BB,348356,461115,
LA13BD,348299,461157,
LA13BE,348252,461098,
LA13BF,348313,461195,
LA13BG,348248,461181,
LA13BH,348162,461033,
LA13BJ,348163,461143,
LA13BL,348186,461145,
LA13BN,348232,461245,
LA13BQ,348209,461110,
LA13BS,348122,461616,
LA13BT,348288,461460,
LA13BU,348287,461433,
LA13BX,348180,461400,
LA13BZ,348201,461301,
LA13DA,348246,461314,
LA13DB,348376,461271,
LA13DD,348244,461359,
LA13DE,348239,461413,
LA13DF,348323,461407,
LA13DG,348288,461354,
LA13DH,348374,461345,
LA13DJ,348383,461431,
LA13DL,348340,461472,
LA13DN,348428,461430,
LA13DP,348420,461414,
LA13DQ,348328,461347,
LA13DR,348393,461340,
LA13DS,348423,461310,
LA13DT,348499,461310,
LA13DU,348543,461301,
LA13DW,348466,461350,
LA13DX,348573,461154,
LA13DY,348637,461128,
LA13DZ,348762,460994,
LA13EA,348463,461426,
LA13EB,348519,461552,
LA13ED,348394,461569,
LA13EE,348161,461559,
LA13EF,348363,461536,
LA13EG,348126,461403,
LA13EH,348362,461651,
LA13EJ,348418,461638,
LA13EL,348468,461658,
LA13EN,348494,461623,
LA13EP,348471,461568,
LA13EQ,348030,461467,
LA13ER,348457,461587,
LA13ES,348626,461781,
LA13ET,348659,462031,
LA13EU,348494,461965,
LA13EW,348516,461641,
LA13EX,348523,461886,
LA13EY,348536,461809,
LA13EZ,348501,461767,
LA13FA,348552,461195,
LA13FB,348532,461260,
LA13FE,349187,461430,
LA13FF,349247,461502,
LA13FG,349161,461405,
LA13FH,349085,461161,
LA13FJ,349268,461428,
LA13FL,349316,461454,
LA13FN,349270,461644,
LA13FP,349193,461299,
LA13FQ,349746,461919,
LA13FR,349823,462097,
LA13FS,349789,461809,
LA13FT,349825,461799,
LA13FW,349733,461995,
LA13FX,349861,462000,
LA13FY,349519,461813,
LA13FZ,349854,461846,
LA13GD,347467,461653,
LA13HA,348443,461706,
LA13HB,348430,461782,
LA13HD,348444,461830,
LA13HE,348457,461901,
LA13HF,348350,462010,
LA13HG,348343,462086,
LA13HH,348344,462166,
LA13HJ,348489,462152,
LA13HL,348461,462194,
LA13HN,348480,462318,
LA13HP,348551,462380,
LA13HQ,348314,462115,
LA13HR,348580,462439,
LA13HS,348580,462560,
LA13HT,348484,462459,
LA13HU,348539,462502,
LA13HW,348404,462282,
LA13HX,348523,462463,
LA13HY,348367,462253,
LA13JA,348279,462131,
LA13JD,348512,460823,
LA13JE,348703,460886,
LA13JF,348741,460878,
LA13JG,348728,460985,
LA13JH,349341,460900,
LA13JJ,349373,460638,
LA13JL,350394,461094,
LA13JN,350281,461341,
LA13JQ,348904,460917,
LA13JR,349492,461625,
LA13JS,348386,462077,
LA13JT,349327,462202,
LA13JU,348983,461809,
LA13JW,349687,461437,
LA13JY,349203,462777,
LA13LA,348995,460716,
LA13LE,348583,462263,
LA13LF,348640,462273,
LA13LG,348592,462360,
LA13LH,348650,462432,
LA13LJ,348676,462493,
LA13LL,348689,462626,
LA13LN,348705,462477,
LA13LP,348818,462532,
LA13LQ,348635,462404,
LA13LR,348746,462413,
LA13LS,348775,462390,
LA13LT,348854,462440,
LA13LU,348893,462522,
LA13LW,348807,462593,
LA13LX,348969,462526,
LA13LY,348864,462659,
LA13LZ,348685,462671,
LA13NA,348636,462758,
LA13NB,348705,462814,
LA13ND,348785,462844,
LA13NE,348604,462694,
LA13NF,348701,462400,
LA13NG,348327,462484,
LA13NH,348329,462443,
LA13NJ,348421,462608,
LA13NL,348429,462659,
LA13NN,348454,462774,
LA13NP,348505,462945,
LA13NR,348449,462826,
LA13NS,348358,462678,
LA13NT,348319,462511,
LA13NW,348526,462879,
LA13NX,348174,462543,
LA13NY,348290,462724,
LA13PA,348413,463087,
LA13PB,348514,463248,
LA13PE,348607,463387,
LA13PG,348960,463840,
LA13PH,348226,461975,
LA13PJ,348208,461912,
LA13PL,348253,461898,
LA13PN,348297,461957,
LA13PP,348339,461922,
LA13PQ,348394,463261,
LA13PR,348356,461871,
LA13PS,348314,461802,
LA13PT,348333,461753,
LA13PU,348325,461734,
LA13PW,348312,462004,
LA13PX,348294,461713,
LA13PY,348255,461672,
LA13PZ,348264,461743,
LA13QA,348232,461760,
LA13QB,348180,461755,
LA13QD,348127,461753,
LA13QE,348183,461697,
LA13QF,348175,461676,
LA13QG,348159,461862,
LA13QH,348232,461853,
LA13QJ,348111,461737,
LA13QL,348117,461797,
LA13QN,348161,461897,
LA13QP,348245,461617,
LA13QQ,348178,461851,
LA13QR,348165,461622,
LA13QS,348183,461645,
LA13QW,348162,461923,
LA13QX,348401,461560,
LA13QY,348365,463339,
LA13QZ,349552,462136,
LA13RA,349186,464168,
LA13RF,348591,461241,
LA13RG,348677,462212,
LA13RH,348012,461095,
LA13RJ,349412,461453,
LA13RL,349396,461622,
LA13RN,349371,461406,
LA13RP,349334,461316,
LA13RQ,349212,463930,
LA13RR,348427,461008,
LA13RS,348454,460756,
LA13RT,348505,460717,
LA13RU,348539,460712,
LA13RW,349373,461359,
LA13RX,349030,461843,
LA13SA,349735,461824,
LA13SE,347993,461375,
LA13SF,347993,461375,
LA13SP,348287,462324,
LA13SR,349516,461451,
LA13SS,349477,461545,
LA13ST,349479,461450,
LA13SU,349113,463918,
LA13SW,349289,464138,
LA13SX,349006,461924,
LA13SY,349526,461717,
LA13SZ,348952,461829,
LA13TA,348885,461772,
LA13TB,349143,460771,
LA13TD,348847,463914,
LA13TE,349573,461801,
LA13TF,349583,461793,
LA13TG,349486,461684,
LA13TH,349643,461618,
LA13TJ,349542,461546,
LA13UA,348573,463450,
LA14AA,348349,460705,
LA14AB,348383,460717,
LA14AD,348410,460680,
LA14AE,348372,460621,
LA14AF,348431,460628,
LA14AG,348385,460560,
LA14AH,348518,460500,
LA14AJ,348614,460578,
LA14AL,348655,460591,
LA14AP,348779,457767,
LA14AQ,348404,460498,
LA14AR,347970,460468,
LA14AU,348796,460469,
LA14AX,348929,460415,
LA14AY,348800,460379,
LA14AZ,348725,460386,
LA14BA,348621,460376,
LA14BB,348539,460254,
LA14BD,348689,460499,
LA14BE,348572,460410,
LA14BG,348495,460414,
LA14BH,348481,460391,
LA14BJ,348991,460434,
LA14BN,348328,460649,
LA14BP,348245,460695,
LA14BQ,348558,460466,
LA14BS,348299,460739,
LA14BT,348137,460695,
LA14BU,348168,460682,
LA14BW,348246,460632,
LA14BX,348133,460414,
LA14BY,348242,460572,
LA14BZ,348246,460545,
LA14DA,348231,460518,
LA14DB,348235,460495,
LA14DD,348112,460456,
LA14DE,348076,460456,
LA14DF,348192,460460,
LA14DG,348299,460457,
LA14DH,348210,460387,
LA14DJ,348309,460400,
LA14DL,348136,460288,
LA14DN,348300,460362,
LA14DP,348327,460259,
LA14DR,348402,460390,
LA14DS,348376,460461,
LA14DT,348354,460509,
LA14DU,348351,460562,
LA14DW,348346,460287,
LA14DZ,348571,460048,
LA14EA,348156,459912,
LA14EB,348144,459978,
LA14ED,348180,460004,
LA14EE,348239,459914,
LA14EF,348184,459883,
LA14EG,348175,459830,
LA14EH,348111,459819,
LA14EJ,348149,459786,
LA14EL,348138,459712,
LA14EN,348085,459574,
LA14EP,348269,459857,
LA14EQ,348110,459869,
LA14ER,348497,459998,
LA14ES,348450,460045,
LA14ET,348367,459958,
LA14EU,348326,459935,
LA14EW,348132,459489,
LA14EX,348312,459994,
LA14EY,348388,460045,
LA14EZ,348443,460115,
