OL11AA,393482,404988,
OL11AD,392764,404929,
OL11AL,392864,404822,
OL11AN,392559,404735,
OL11AP,392994,404904,
OL11AQ,393482,404988,
OL11BA,392458,404704,
OL11BB,392533,404653,
OL11BD,392445,404777,
OL11BE,392506,404778,
OL11BJ,392616,404811,
OL11BL,392616,404811,
OL11BN,392616,404811,
OL11BT,392493,404667,
OL11BU,392456,404742,
OL11DE,392547,404777,
OL11DJ,392776,404853,
OL11DN,392872,404883,
OL11DU,392982,404931,
OL11DZ,393062,404965,
OL11EA,393090,404938,
OL11ED,393072,404869,
OL11EN,393144,405026,
OL11EP,392616,404811,
OL11ER,392616,404811,
OL11ET,392508,404736,
OL11HA,392436,404803,
OL11HD,392486,404946,
OL11HE,392486,404946,
OL11HH,392523,404832,
OL11HP,392606,404893,
OL11HU,392492,404838,
OL11HY,392662,404918,
OL11JA,392621,405023,
OL11JD,392656,405031,
OL11JG,392483,404965,
OL11JZ,392630,404866,
OL11LB,392403,404923,
OL11LE,392395,404998,
OL11LF,392415,405000,
OL11LH,392596,404858,
OL11LP,392376,404877,
OL11LR,393482,404988,
OL11LS,392392,404857,
OL11LT,392420,404859,
OL11LU,392373,404823,
OL11LW,392313,404920,
OL11LX,392406,404808,
OL11NG,392426,405191,
OL11NH,392455,405160,
OL11NJ,392449,405243,
OL11NL,392348,405249,
OL11NQ,392428,405208,
OL11NR,392427,405306,
OL11NT,392178,405403,
OL11NW,392285,405316,
OL11NY,392433,405112,
OL11NZ,392396,405153,
OL11PF,392692,404880,
OL11PL,392697,404931,
OL11PS,392707,404911,
OL11QG,392740,404905,
OL11QH,392810,404927,
OL11QJ,393482,404988,
OL11QN,392769,404994,
OL11QS,392773,405037,
OL11QT,392759,405021,
OL11QU,392778,405018,
OL11QX,392789,405035,
OL11RA,392726,405027,
OL11RD,392836,405004,
OL11RT,392860,404941,
OL11RU,392908,404951,
OL11RW,392701,404925,
OL11SA,392869,404996,
OL11SB,392824,405051,
OL11SE,392862,405051,
OL11SG,393053,405050,
OL11SH,392896,404968,
OL11SJ,392962,405008,
OL11SN,392903,405046,
OL11SP,392913,405017,
OL11SQ,392900,404988,
OL11SR,392964,405053,
OL11ST,393043,405050,
OL11SU,393006,405034,
OL11SW,392908,405032,
OL11TA,393106,405034,
OL11TD,393067,405014,
OL11TE,392984,404972,
OL11TJ,392789,404931,
OL11TT,392620,404741,
OL11TU,392210,405435,
OL11TX,392209,405475,
OL11TZ,392192,405492,
OL11UA,393091,404902,
OL11UD,392827,405032,
OL11UH,393482,404988,
OL11UQ,393482,404988,
OL11UT,392351,405087,
OL11WT,393482,404988,
OL11XD,392659,405009,
OL11XE,392659,405009,
OL11XF,392659,405009,
OL11XJ,393482,404988,
OL11XY,393482,404988,
OL12AA,392461,405321,
OL12AB,392295,405842,
OL12AD,392462,405297,
OL12AE,391825,405900,
OL12AG,392212,405577,
OL12AJ,391100,406355,
OL12AL,392351,405580,
OL12AN,392360,405544,
OL12AP,392203,405520,
OL12AQ,392462,405441,
OL12AR,392461,405474,
OL12AS,392398,405499,
OL12AT,392453,405559,
OL12AU,392380,405461,
OL12AW,392237,405545,
OL12AX,393482,404988,
OL12AY,392389,405412,
OL12BA,391839,406198,
OL12BH,392230,405819,
OL12BL,392543,405584,
OL12BN,392552,405573,
OL12BP,392542,405669,
OL12BQ,392476,405702,
OL12BS,392516,405832,
OL12BT,392581,405970,
OL12BU,392451,405996,
OL12BW,392525,405621,
OL12BX,392456,406040,
OL12BY,392403,406042,
OL12BZ,392331,405995,
OL12DB,392327,405933,
OL12DD,392399,405825,
OL12DE,392368,405903,
OL12DN,392231,405819,
OL12DP,392311,405644,
OL12DR,392443,405410,
OL12DT,392431,405360,
OL12DU,392360,405343,
OL12DY,392121,405542,
OL12EA,392078,405511,
OL12EB,392024,405545,
OL12EE,391967,405592,
OL12EF,391945,405584,
OL12EG,391973,405631,
OL12EH,391935,405814,
OL12EJ,391845,405725,
OL12EL,391929,405705,
OL12EN,391861,405706,
OL12EQ,391926,405743,
OL12EW,391866,405653,
OL12EY,391886,405949,
OL12HA,392028,405892,
OL12HD,392119,406034,
OL12HF,392149,405909,
OL12HG,392116,405875,
OL12HH,391981,405809,
OL12HJ,392049,405759,
OL12HL,392038,405676,
OL12HN,392069,405754,
OL12HP,392159,405754,
OL12HQ,392017,405860,
OL12HR,392113,405674,
OL12HW,392071,405660,
OL12HX,392113,405611,
OL12HY,392058,405575,
OL12HZ,392037,405603,
OL12JG,392160,405568,
OL12JH,392026,406298,
OL12JJ,392105,406438,
OL12JL,392260,406183,
OL12JN,392140,406361,
OL12JP,392324,406135,
OL12JQ,392290,406090,
OL12JR,392199,406249,
OL12JS,392215,406359,
OL12JT,392210,406305,
OL12JU,392160,406354,
OL12JX,392239,406232,
OL12LA,392157,406233,
OL12LD,392146,406189,
OL12LE,392242,406080,
OL12LJ,392232,405957,
OL12LP,392207,406030,
OL12LQ,392260,406315,
OL12LR,392245,405990,
OL12LS,392269,406015,
OL12LW,392168,406131,
OL12LX,392200,405890,
OL12LY,392261,406274,
OL12LZ,392240,405897,
OL12NA,391297,406384,
OL12NE,392259,405892,
OL12NF,392199,405926,
OL12NG,391691,406042,
OL12NH,391927,405921,
OL12NJ,391815,405802,
OL12NL,391762,405789,
OL12NN,391798,405826,
OL12NP,391764,406022,
OL12NR,391714,405905,
OL12NS,391731,405858,
OL12NT,391607,405949,
OL12NU,391616,406392,
OL12NW,391745,405875,
OL12NX,391530,406398,
OL12NY,391478,406389,
OL12NZ,391456,406385,
OL12PA,391627,406419,
OL12PB,391593,406454,
OL12PD,391993,406437,
OL12PE,391973,406447,
OL12PF,392232,405936,
OL12PG,392244,405921,
OL12PH,391577,406239,
OL12PJ,391657,405987,
OL12PN,391543,405980,
OL12PP,391298,406168,
OL12PQ,392296,405910,
OL12PR,391335,406116,
OL12PS,391366,406166,
OL12PT,391275,406268,
OL12PU,391728,405820,
OL12PW,391346,406093,
OL12PX,392159,405784,
OL12PY,392164,405873,
OL12QA,391276,406165,
OL12QB,391353,406216,
OL12QD,391437,406505,
OL12QE,391472,406492,
OL12QF,391296,406248,
OL12QG,391187,406183,
OL12QH,391114,406196,
OL12QJ,391064,406317,
OL12QL,391265,406415,
OL12QN,391476,406460,
OL12QP,390937,406360,
OL12QQ,391127,406154,
OL12QR,390837,406448,
OL12QS,390511,406605,
OL12QT,390285,406698,
OL12QU,390314,406718,
OL12QW,391014,406227,
OL12QY,390521,406632,
OL12QZ,390587,406672,
OL12RA,390587,406739,
OL12RB,390469,406762,
OL12RD,390403,406783,
OL12RE,390056,406694,
OL12RF,389844,406628,
OL12RG,389839,406556,
OL12RH,391042,406271,
OL12RJ,389816,406529,
OL12RL,389816,406529,
OL12RP,388906,406584,
OL12RQ,389890,406565,
OL12RR,389768,406693,
OL12RT,390095,406837,
OL12RU,390099,406707,
OL12RX,390012,406963,
OL12RY,390025,406935,
OL12RZ,389926,406978,
OL12SA,389917,407008,
OL12SB,389733,406864,
OL12SD,389738,406817,
OL12SP,389697,407034,
OL12SR,389922,407628,
OL12SS,390135,407752,
OL12SU,390401,407439,
OL12SX,390399,407152,
OL12SY,390621,407112,
OL12SZ,390435,407046,
OL12TB,390447,407707,
OL12TG,388837,406130,
OL12TJ,389104,406117,
OL12TL,389286,406149,
OL12TP,389378,406263,
OL12TQ,389045,406150,
OL12TR,389336,406378,
OL12TS,389315,406237,
OL12TT,389236,406218,
OL12TU,389127,406213,
OL12TW,389265,406303,
OL12TX,389231,406324,
OL12TZ,393482,404988,
OL12UA,392316,406259,
OL12UB,392383,406231,
OL12UD,392421,406183,
OL12UE,392415,406130,
OL12XA,392345,405419,
OL12XB,392342,405486,
OL12XD,392310,405506,
OL12XE,392319,405453,
OL12XF,392293,405456,
OL12XG,392254,405488,
OL12XH,392289,405405,
OL12XJ,392256,405379,
OL12XL,392342,405864,
OL12XN,392401,405793,
OL12XP,392473,405790,
OL12XQ,392252,405425,
OL12XR,392456,405832,
OL12XS,392469,405885,
OL12XT,392463,405910,
OL12XU,392390,405951,
OL12XW,392421,405916,
OL13AA,392472,405112,
OL13AB,392507,405059,
OL13AE,392536,405072,
OL13AG,392560,405085,
OL13AJ,392598,405068,
OL13AN,392669,405095,
OL13AP,392673,405073,
OL13AT,392704,405075,
OL13AU,392693,405070,
OL13AW,392653,405065,
OL13AZ,392653,405065,
OL13BA,392663,405063,
OL13BB,392530,405160,
OL13BE,392670,405064,
OL13BG,392530,405160,
OL13BP,392700,405087,
OL13BQ,392487,405110,
OL13BS,393858,405492,
OL13BU,392496,405235,
OL13BX,392522,405113,
OL13BY,392491,405334,
OL13BZ,392547,405317,
OL13DA,392532,405406,
OL13DB,392517,405440,
OL13DD,392589,405370,
OL13DE,392574,405401,
OL13DF,392571,405425,
OL13DG,392558,405453,
OL13DH,392632,405359,
OL13DJ,392613,405488,
OL13DL,392752,405436,
OL13DP,392670,405604,
OL13DQ,392559,405474,
OL13DR,392724,405468,
